,date,url,url_perc
462,2020-12-09,https://www.pio.gov.cy/coronavirus/uploads/09122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/09122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
461,2020-12-10,https://www.pio.gov.cy/coronavirus/uploads/10122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/10122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
460,2020-12-11,https://www.pio.gov.cy/coronavirus/uploads/11122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/11122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
459,2020-12-12,https://www.pio.gov.cy/coronavirus/uploads/12122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/12122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
458,2020-12-13,https://www.pio.gov.cy/coronavirus/uploads/13122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/13122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
457,2020-12-14,https://www.pio.gov.cy/coronavirus/uploads/14122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/14122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
456,2020-12-15,https://www.pio.gov.cy/coronavirus/uploads/15122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/15122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
455,2020-12-16,https://www.pio.gov.cy/coronavirus/uploads/16122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/16122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
454,2020-12-17,https://www.pio.gov.cy/coronavirus/uploads/17122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/17122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
453,2020-12-18,https://www.pio.gov.cy/coronavirus/uploads/18122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/18122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
452,2020-12-19,https://www.pio.gov.cy/coronavirus/uploads/19122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/19122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
451,2020-12-20,https://www.pio.gov.cy/coronavirus/uploads/20122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/20122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
450,2020-12-21,https://www.pio.gov.cy/coronavirus/uploads/21122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/21122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
449,2020-12-22,https://www.pio.gov.cy/coronavirus/uploads/22122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/22122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
448,2020-12-23,https://www.pio.gov.cy/coronavirus/uploads/23122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/23122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
447,2020-12-24,https://www.pio.gov.cy/coronavirus/uploads/24122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/24122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
446,2020-12-25,https://www.pio.gov.cy/coronavirus/uploads/25122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/25122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
445,2020-12-26,https://www.pio.gov.cy/coronavirus/uploads/26122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/26122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
444,2020-12-27,https://www.pio.gov.cy/coronavirus/uploads/27122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/27122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
443,2020-12-28,https://www.pio.gov.cy/coronavirus/uploads/28122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/28122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
442,2020-12-29,https://www.pio.gov.cy/coronavirus/uploads/29122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/29122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
441,2020-12-30,https://www.pio.gov.cy/coronavirus/uploads/30122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/30122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
440,2020-12-31,https://www.pio.gov.cy/coronavirus/uploads/31122020--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/31122020--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
439,2021-01-01,https://www.pio.gov.cy/coronavirus/uploads/01012021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/01012021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
438,2021-01-02,https://www.pio.gov.cy/coronavirus/uploads/02012021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/02012021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
437,2021-01-03,https://www.pio.gov.cy/coronavirus/uploads/03012021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/03012021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
436,2021-01-04,https://www.pio.gov.cy/coronavirus/uploads/04012021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/04012021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
435,2021-01-05,https://www.pio.gov.cy/coronavirus/uploads/05012021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/05012021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
434,2021-01-06,https://www.pio.gov.cy/coronavirus/uploads/06012021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/06012021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
433,2021-01-07,https://www.pio.gov.cy/coronavirus/uploads/07012021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/07012021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
432,2021-01-08,https://www.pio.gov.cy/coronavirus/uploads/08012021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/08012021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
431,2021-01-09,https://www.pio.gov.cy/coronavirus/uploads/09012021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/09012021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
430,2021-01-10,https://www.pio.gov.cy/coronavirus/uploads/10012021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/10012021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
429,2021-01-11,https://www.pio.gov.cy/coronavirus/uploads/11012021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/11012021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
428,2021-01-12,https://www.pio.gov.cy/coronavirus/uploads/12012021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/12012021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
427,2021-01-13,https://www.pio.gov.cy/coronavirus/uploads/13012021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/13012021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
426,2021-01-14,https://www.pio.gov.cy/coronavirus/uploads/14012021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/14012021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
425,2021-01-15,https://www.pio.gov.cy/coronavirus/uploads/15012021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/15012021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
